,holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,hour,month,weekend,MIST,THUNDERSTORM,SNOW,RAIN,SQUALL,HAZE,FOG,DRIZZLE,CLEAR,CLOUDS,SMOKE,predictions
885,0,0.7021595680863829,0.0319971238540356,0.0,1,614,0.0869565217391304,8,1,0,0,0,1,0,0,0,0,0,0,0,798.8139894458593
886,0,0.7021595680863829,0.0319971238540356,0.0,1,614,0.0869565217391304,8,1,1,0,0,0,0,0,0,0,0,0,0,705.7280704817659
887,0,0.7021595680863829,0.0319971238540356,0.0,1,614,0.0869565217391304,8,1,0,0,0,0,0,0,1,0,0,0,0,706.5320755024969
888,0,0.7107078584283141,0.0319971238540356,0.0,1,382,0.130434782608696,8,1,0,0,0,1,0,0,0,0,0,0,0,509.8070894184512
889,0,0.7107078584283141,0.0319971238540356,0.0,1,382,0.130434782608696,8,1,1,0,0,0,0,0,0,0,0,0,0,488.1257413428063
890,0,0.7107078584283141,0.0319971238540356,0.0,1,382,0.130434782608696,8,1,0,0,0,0,0,0,1,0,0,0,0,517.5741265900052
891,0,0.7260047990401921,0.0319971238540356,0.0,90,551,0.21739130434782603,8,1,0,0,0,1,0,0,0,0,0,0,0,498.0443718914012
892,0,0.7260047990401921,0.0319971238540356,0.0,90,551,0.21739130434782603,8,1,1,0,0,0,0,0,0,0,0,0,0,492.26916253459297
893,0,0.7341031793641271,0.0319971238540356,0.0,75,1106,0.260869565217391,8,1,0,0,0,1,0,0,0,0,0,0,0,746.3153766935301
894,0,0.7341031793641271,0.0319971238540356,0.0,75,1106,0.260869565217391,8,1,1,0,0,0,0,0,0,0,0,0,0,808.9856066499663
895,0,0.7341031793641271,0.0319971238540356,0.0,75,1106,0.260869565217391,8,1,0,1,0,0,0,0,0,0,0,0,0,797.9878604698674
896,0,0.7895920815836841,0.0319971238540356,0.0,1,4394,0.4782608695652171,8,1,0,0,0,1,0,0,0,0,0,0,0,3928.5146509212914
897,0,0.799340131973605,0.0319971238540356,0.0,75,4638,0.5217391304347829,8,1,0,0,0,1,0,0,0,0,0,0,0,3930.2131513070485
898,0,0.831433713257348,0.0319971238540356,0.0,75,4565,0.608695652173913,8,1,0,0,0,1,0,0,0,0,0,0,0,4159.783675732963
899,0,0.831433713257348,0.0319971238540356,0.0,75,4565,0.608695652173913,8,1,0,1,0,0,0,0,0,0,0,0,0,4108.545658770977
900,0,0.8548290341931608,0.0319971238540356,0.0,75,4259,0.695652173913043,8,1,0,0,0,1,0,0,0,0,0,0,0,4291.520979241875
901,0,0.8804739052189571,0.0319971238540356,0.0,40,3998,0.7391304347826091,8,1,0,0,0,1,0,0,0,0,0,0,0,4089.1666892681646
902,0,0.8804739052189571,0.0319971238540356,0.0,40,3998,0.7391304347826091,8,1,0,1,0,0,0,0,0,0,0,0,0,4087.704029608672
903,0,0.86757648470306,0.0319971238540356,0.0,20,3688,0.7826086956521741,8,1,0,0,0,1,0,0,0,0,0,0,0,3695.0290574603546
904,0,0.8594781043791241,0.0319971238540356,0.0,5,3165,0.826086956521739,8,1,0,0,0,1,0,0,0,0,0,0,0,3359.358263707776
905,0,0.8377324535092979,0.0319971238540356,0.0,5,2840,0.8695652173913041,8,1,0,0,0,1,0,0,0,0,0,0,0,2868.404410591177
906,0,0.815686862627474,0.0319971238540356,0.0,40,2330,0.91304347826087,8,1,0,0,0,1,0,0,0,0,0,0,0,2241.883754305598
907,0,0.8125374925015,0.0319971238540356,0.0,5,1913,0.956521739130435,8,1,0,0,0,1,0,0,0,0,0,0,0,1899.0297484222588
908,0,0.802339532093581,0.0319971238540356,0.0,40,1208,1.0,8,1,0,0,0,1,0,0,0,0,0,0,0,1343.6943033117839
909,0,0.801589682063587,0.0319971238540356,0.0,1,666,0.0,8,2,0,0,0,1,0,0,0,0,0,0,0,609.1843604367936
910,0,0.8032393521295741,0.0319971238540356,0.0,90,337,0.0434782608695652,8,2,0,0,0,1,0,0,0,0,0,0,0,371.95824413862755
911,0,0.8032393521295741,0.0319971238540356,0.0,90,337,0.0434782608695652,8,2,1,0,0,0,0,0,0,0,0,0,0,349.4376025284771
912,0,0.7960407918416321,0.0319971238540356,0.0,1,358,0.130434782608696,8,2,0,0,0,1,0,0,0,0,0,0,0,543.829721516888
913,0,0.798290341931614,0.0319971238540356,0.0,20,3129,0.21739130434782603,8,2,0,0,0,1,0,0,0,0,0,0,0,2753.4087692184744
914,0,0.793341331733654,0.0319971238540356,0.0,75,5575,0.260869565217391,8,2,0,0,0,1,0,0,0,0,0,0,0,5162.099983220968
915,0,0.7940911817636469,0.0319971238540356,0.0,75,6493,0.304347826086957,8,2,0,0,0,1,0,0,0,0,0,0,0,6031.529163981903
916,0,0.8039892021595679,0.0319971238540356,0.0,75,6125,0.34782608695652195,8,2,0,0,0,1,0,0,0,0,0,0,0,5472.841738044998
917,0,0.816736652669467,0.0319971238540356,0.0,40,5094,0.39130434782608703,8,2,0,0,0,1,0,0,0,0,0,0,0,4875.707662609225
918,0,0.829334133173365,0.0319971238540356,0.0,90,4672,0.43478260869565205,8,2,0,0,0,1,0,0,0,0,0,0,0,4460.990938034044
919,0,0.848980203959208,0.0319971238540356,0.0,90,4880,0.5217391304347829,8,2,0,0,0,1,0,0,0,0,0,0,0,4604.325526159068
920,0,0.852729454109178,0.0319971238540356,0.0,90,4890,0.565217391304348,8,2,0,0,0,1,0,0,0,0,0,0,0,4967.727562566425
921,0,0.855278944211158,0.0319971238540356,0.0,90,5048,0.608695652173913,8,2,0,0,0,1,0,0,0,0,0,0,0,5366.77444980515
922,0,0.861577684463107,0.0319971238540356,0.0,1,6535,0.695652173913043,8,2,0,0,0,1,0,0,0,0,0,0,0,6234.738655359865
923,0,0.856628674265147,0.0319971238540356,0.0,40,5298,0.7391304347826091,8,2,0,0,0,1,0,0,0,0,0,0,0,5590.224146801411
924,0,0.7411517696460709,0.0319971238540356,0.0,40,2139,0.91304347826087,8,2,0,0,0,1,0,0,0,0,0,0,0,2208.1020102064313
925,0,0.6612177564487111,0.0319971238540356,0.0,90,914,0.17391304347826098,9,5,0,0,0,1,0,0,0,0,0,0,0,934.9253760737089
926,0,0.6612177564487111,0.0319971238540356,0.0,90,914,0.17391304347826098,9,5,1,0,0,0,0,0,0,0,0,0,0,908.0817188900813
932,0,0.6684163167366519,0.0309185691173827,0.0,90,227,0.0869565217391304,9,3,0,0,0,1,0,0,0,0,0,0,0,422.4333618881435
933,0,0.6684163167366519,0.0309185691173827,0.0,90,227,0.0869565217391304,9,3,0,1,0,0,0,0,0,0,0,0,0,402.92970932427767
945,0,0.672015596880624,0.0301995326262808,0.0,75,340,0.130434782608696,9,3,0,0,0,1,0,0,0,0,0,0,0,370.5754261419849
946,0,0.672015596880624,0.0301995326262808,0.0,75,340,0.130434782608696,9,3,0,1,0,0,0,0,0,0,0,0,0,391.68423033094047
947,0,0.672015596880624,0.0301995326262808,0.0,75,340,0.130434782608696,9,3,1,0,0,0,0,0,0,0,0,0,0,408.9659379369797
956,0,0.6688662267546489,0.0298400143807298,0.0,90,5331,0.34782608695652195,9,5,0,0,0,1,0,0,0,0,0,0,0,5434.633083317643
957,0,0.6688662267546489,0.0298400143807298,0.0,90,5331,0.34782608695652195,9,5,1,0,0,0,0,0,0,0,0,0,0,5553.404528993574
959,0,0.670665866826635,0.0296602552579543,0.0,90,4734,0.5217391304347829,9,4,0,0,0,1,0,0,0,0,0,0,0,4783.160135171776
960,0,0.670665866826635,0.0296602552579543,0.0,90,4734,0.5217391304347829,9,4,1,0,0,0,0,0,0,0,0,0,0,4846.823828794756
966,0,0.774145170965807,0.0287614596440769,0.0,90,5494,0.7391304347826091,9,3,0,0,0,1,0,0,0,0,0,0,0,5926.250435894152
967,0,0.774145170965807,0.0287614596440769,0.0,90,5494,0.7391304347826091,9,3,1,0,0,0,0,0,0,0,0,0,0,5754.7639428054545
968,0,0.774145170965807,0.0287614596440769,0.0,90,5494,0.7391304347826091,9,3,0,0,0,0,0,0,0,1,0,0,0,5718.487403620765
1036,0,0.7534493101379721,0.0273233866618731,0.0,40,2536,0.8695652173913041,8,2,0,0,0,1,0,0,0,0,0,0,0,2675.715414785484
1037,0,0.7123575284943009,0.0273233866618731,0.0,90,364,0.0434782608695652,8,3,0,0,0,1,0,0,0,0,0,0,0,558.9482421777265
1038,0,0.7123575284943009,0.0273233866618731,0.0,90,364,0.0434782608695652,8,3,1,0,0,0,0,0,0,0,0,0,0,479.9705332550515
1039,0,0.7075584883023399,0.0273233866618731,0.0,90,234,0.0869565217391304,8,3,0,0,0,1,0,0,0,0,0,0,0,393.81211123571
1040,0,0.7075584883023399,0.0273233866618731,0.0,90,234,0.0869565217391304,8,3,1,0,0,0,0,0,0,0,0,0,0,367.52279816081443
1041,0,0.7029094181163772,0.0273233866618731,0.0,90,986,0.17391304347826098,8,3,0,0,0,1,0,0,0,0,0,0,0,761.3842342285606
1042,0,0.7029094181163772,0.0273233866618731,0.0,90,986,0.17391304347826098,8,3,1,0,0,0,0,0,0,0,0,0,0,797.4818565345213
1043,0,0.700509898020396,0.0273233866618731,0.0,90,3161,0.21739130434782603,8,3,0,0,0,1,0,0,0,0,0,0,0,2467.6710245683994
1044,0,0.700509898020396,0.0273233866618731,0.0,90,3161,0.21739130434782603,8,3,1,0,0,0,0,0,0,0,0,0,0,2596.218008708011
1045,0,0.700509898020396,0.0273233866618731,0.0,90,3161,0.21739130434782603,8,3,0,0,0,0,0,1,0,0,0,0,0,2253.099908792091
1059,0,0.753599280143971,0.0260650728024447,0.0,90,2105,0.91304347826087,9,3,0,0,0,1,0,0,0,0,0,0,0,2143.803699497091
1060,0,0.753599280143971,0.0260650728024447,0.0,90,2105,0.91304347826087,9,3,1,0,0,0,0,0,0,0,0,0,0,2103.091732439993
1061,0,0.753599280143971,0.0260650728024447,0.0,90,2105,0.91304347826087,9,3,0,0,0,0,0,0,0,1,0,0,0,2065.153108881432
1090,0,0.7595980803839241,0.0251662771885673,0.0,90,378,0.130434782608696,8,6,0,0,0,1,0,0,0,0,0,0,0,390.7400544923253
1091,0,0.7595980803839241,0.0251662771885673,0.0,90,378,0.130434782608696,8,6,0,1,0,0,0,0,0,0,0,0,0,397.3410587442536
1092,0,0.7595980803839241,0.0251662771885673,0.0,90,378,0.130434782608696,8,6,1,0,0,0,0,0,0,0,0,0,0,422.1713666697268
1093,0,0.771445710857828,0.0251662771885673,0.0,75,4549,0.5217391304347829,9,1,0,0,0,1,0,0,0,0,0,0,0,3910.8271653607976
1094,0,0.7420515896820641,0.0251662771885673,0.0,90,921,1.0,9,3,0,0,0,1,0,0,0,0,0,0,0,1215.3578061936198
1095,0,0.7420515896820641,0.0251662771885673,0.0,90,921,1.0,9,3,0,0,0,0,0,0,0,1,0,0,0,1160.9438462214146
1127,0,0.6723155368926221,0.0233686859608125,0.0,90,5264,0.39130434782608703,9,5,0,0,0,1,0,0,0,0,0,0,0,5006.168430597642
1128,0,0.6723155368926221,0.0233686859608125,0.0,90,5264,0.39130434782608703,9,5,1,0,0,0,0,0,0,0,0,0,0,5123.356292933706
1173,0,0.746850629874025,0.0228294085924861,0.0,90,424,0.130434782608696,8,6,0,0,0,1,0,0,0,0,0,0,0,390.5908140253491
1174,0,0.746850629874025,0.0228294085924861,0.0,90,424,0.130434782608696,8,6,0,1,0,0,0,0,0,0,0,0,0,396.78109231252563
1175,0,0.746850629874025,0.0228294085924861,0.0,90,424,0.130434782608696,8,6,0,0,0,0,0,0,0,1,0,0,0,386.06853486224907
1176,0,0.8569286142771441,0.0228294085924861,0.0,1,5661,0.652173913043478,8,2,0,0,0,1,0,0,0,0,0,0,0,5815.992992182417
1177,0,0.690911817636473,0.0228294085924861,0.0,40,5153,0.39130434782608703,8,3,0,0,0,1,0,0,0,0,0,0,0,5082.4009575766
1178,0,0.690911817636473,0.0228294085924861,0.0,40,5153,0.39130434782608703,8,3,1,0,0,0,0,0,0,0,0,0,0,5022.382652491482
1179,0,0.690911817636473,0.0228294085924861,0.0,40,5153,0.39130434782608703,8,3,0,0,0,0,0,0,0,1,0,0,0,4892.736644175998
1180,0,0.634073185362928,0.0228294085924861,0.0,5,5328,0.39130434782608703,9,5,0,0,0,1,0,0,0,0,0,0,0,5237.104486968173
1193,0,0.7781943611277741,0.0217508538558332,0.0,90,4477,0.4782608695652171,9,3,0,0,0,1,0,0,0,0,0,0,0,4690.877909484185
1194,0,0.7781943611277741,0.0217508538558332,0.0,90,4477,0.4782608695652171,9,3,1,0,0,0,0,0,0,0,0,0,0,4771.164379059286
1218,0,0.761547690461908,0.0206722991191803,0.0,1,3408,0.39130434782608703,8,1,0,0,0,1,0,0,0,0,0,0,0,2827.3855541935386
1219,0,0.761547690461908,0.0206722991191803,0.0,1,3408,0.39130434782608703,8,1,1,0,0,0,0,0,0,0,0,0,0,2784.115093503891
1220,0,0.839832033593281,0.0206722991191803,0.0,75,4289,0.652173913043478,8,1,0,0,0,1,0,0,0,0,0,0,0,4303.119880603393
1221,0,0.839832033593281,0.0206722991191803,0.0,75,4289,0.652173913043478,8,1,0,1,0,0,0,0,0,0,0,0,0,4297.848360923458
1222,0,0.8036892621475709,0.0206722991191803,0.0,75,292,0.0869565217391304,8,2,0,0,0,1,0,0,0,0,0,0,0,320.18141955722615
1223,0,0.8036892621475709,0.0206722991191803,0.0,75,292,0.0869565217391304,8,2,0,1,0,0,0,0,0,0,0,0,0,338.35334097995343
1230,0,0.7876424715056991,0.0204925399964048,0.0,40,4583,0.5217391304347829,9,3,0,0,0,1,0,0,0,0,0,0,0,4786.152789865549
1231,0,0.7876424715056991,0.0204925399964048,0.0,40,4583,0.5217391304347829,9,3,0,1,0,0,0,0,0,0,0,0,0,4818.251923424322
1242,0,0.6885122975404921,0.0197735035053029,0.0,75,6147,0.304347826086957,8,3,0,0,0,1,0,0,0,0,0,0,0,6092.679410414744
1243,0,0.6885122975404921,0.0197735035053029,0.0,75,6147,0.304347826086957,8,3,1,0,0,0,0,0,0,0,0,0,0,6243.884333988728
1244,0,0.684013197360528,0.0197735035053029,0.0,90,4592,0.4782608695652171,9,5,0,0,0,1,0,0,0,0,0,0,0,4836.656918147738
1245,0,0.684013197360528,0.0197735035053029,0.0,90,4592,0.4782608695652171,9,5,1,0,0,0,0,0,0,0,0,0,0,4868.327349841028
1246,0,0.684013197360528,0.0197735035053029,0.0,90,4592,0.4782608695652171,9,5,0,0,0,0,0,0,0,1,0,0,0,4785.896100333224
1270,0,0.7383023395320941,0.019054467014201,0.0,75,522,0.0,9,4,0,0,0,1,0,0,0,0,0,0,0,714.0173651575859
1271,0,0.7383023395320941,0.019054467014201,0.0,75,522,0.0,9,4,0,0,0,0,0,0,0,1,0,0,0,698.4571851695466
1372,0,0.7538992201559691,0.018335430523098998,0.0,90,387,0.0869565217391304,8,6,0,0,0,1,0,0,0,0,0,0,0,485.75707817487216
1373,0,0.7538992201559691,0.018335430523098998,0.0,90,387,0.0869565217391304,8,6,0,1,0,0,0,0,0,0,0,0,0,487.6492077986909
1374,0,0.718206358728254,0.018335430523098998,0.0,20,3164,0.91304347826087,8,6,0,0,0,1,0,0,0,0,0,0,0,2619.9142593032398
1375,0,0.714457108578284,0.018335430523098998,0.0,56,2435,0.956521739130435,8,6,0,0,0,1,0,0,0,0,0,0,0,2198.3818449058904
1376,0,0.7153569286142769,0.018335430523098998,0.0,90,1837,0.260869565217391,8,7,0,0,0,1,0,0,0,0,0,0,0,1519.777229318994
1377,0,0.7153569286142769,0.018335430523098998,0.0,90,1837,0.260869565217391,8,7,1,0,0,0,0,0,0,0,0,0,0,1602.4653137779703
1378,0,0.714457108578284,0.018335430523098998,0.0,90,2672,0.304347826086957,8,7,0,0,0,1,0,0,0,0,0,0,0,2707.4960820660576
1379,0,0.714457108578284,0.018335430523098998,0.0,90,2672,0.304347826086957,8,7,1,0,0,0,0,0,0,0,0,0,0,2831.18327771637
1380,0,0.714457108578284,0.018335430523098998,0.0,90,2672,0.304347826086957,8,7,0,0,0,0,0,0,1,0,0,0,0,2474.0523569927886
1381,0,0.7730953809238149,0.018335430523098998,0.0,75,4585,0.565217391304348,8,7,0,0,0,1,0,0,0,0,0,0,0,4299.069909826457
1382,0,0.788542291541692,0.018335430523098998,0.0,90,4696,0.608695652173913,8,7,0,0,0,1,0,0,0,0,0,0,0,4307.705363263322
1383,0,0.79259148170366,0.018335430523098998,0.0,75,5015,0.652173913043478,8,7,0,0,0,1,0,0,0,0,0,0,0,4326.698731765384
1384,0,0.818986202759448,0.018335430523098998,0.0,40,4541,0.7391304347826091,8,7,0,0,0,1,0,0,0,0,0,0,0,4429.852983370802
1385,0,0.7568986202759449,0.018335430523098998,0.0,5,3156,0.91304347826087,8,7,0,0,0,1,0,0,0,0,0,0,0,2797.9106725205434
1386,0,0.7568986202759449,0.018335430523098998,0.0,5,3156,0.91304347826087,8,7,1,0,0,0,0,0,0,0,0,0,0,2903.5948278304763
1387,0,0.701559688062388,0.018335430523098998,0.0,1,855,0.0434782608695652,8,1,0,0,0,1,0,0,0,0,0,0,0,1071.9016984867965
1388,0,0.701559688062388,0.018335430523098998,0.0,1,855,0.0434782608695652,8,1,1,0,0,0,0,0,0,0,0,0,0,939.1991607238849
1389,0,0.701559688062388,0.018335430523098998,0.0,1,855,0.0434782608695652,8,1,0,0,0,0,0,0,1,0,0,0,0,951.1646699603408
1390,0,0.717306538692262,0.018335430523098998,0.0,1,325,0.17391304347826098,8,1,0,0,0,1,0,0,0,0,0,0,0,402.60509997751205
1391,0,0.717306538692262,0.018335430523098998,0.0,1,325,0.17391304347826098,8,1,1,0,0,0,0,0,0,0,0,0,0,444.0480484620021
1392,0,0.776994601079784,0.018335430523098998,0.0,75,4017,0.43478260869565205,8,1,0,0,0,1,0,0,0,0,0,0,0,3631.4457527045265
1393,0,0.8248350329934009,0.018335430523098998,0.0,90,4494,0.565217391304348,8,1,0,0,0,1,0,0,0,0,0,0,0,4046.3177488627225
1394,0,0.8248350329934009,0.018335430523098998,0.0,90,4494,0.565217391304348,8,1,0,0,0,0,0,1,0,0,0,0,0,3819.4196614659427
1395,0,0.8248350329934009,0.018335430523098998,0.0,90,4494,0.565217391304348,8,1,0,1,0,0,0,0,0,0,0,0,0,3910.2600488203857
1396,0,0.7940911817636469,0.018335430523098998,0.0,1,933,0.17391304347826098,8,2,0,0,0,1,0,0,0,0,0,0,0,991.6975277164861
1397,0,0.690611877624475,0.018335430523098998,0.0,40,2532,0.91304347826087,9,4,0,0,0,1,0,0,0,0,0,0,0,2327.9914751989686
1398,0,0.668566286742652,0.018335430523098998,0.0,5,1629,0.956521739130435,9,4,0,0,0,1,0,0,0,0,0,0,0,1989.714765644178
1399,0,0.713557288542292,0.018335430523098998,0.0,90,2084,0.91304347826087,9,2,0,0,0,1,0,0,0,0,0,0,0,2060.945333741462
1400,0,0.6112777444511099,0.018335430523098998,0.0,90,4458,0.4782608695652171,9,3,0,0,0,1,0,0,0,0,0,0,0,4584.421746271298
1401,0,0.6780143971205761,0.0181556714003236,0.0,90,4527,0.43478260869565205,9,3,0,0,0,1,0,0,0,0,0,0,0,4591.371368749739
1402,0,0.6780143971205761,0.0181556714003236,0.0,90,4527,0.43478260869565205,9,3,0,1,0,0,0,0,0,0,0,0,0,4707.444549005626
1403,0,0.6780143971205761,0.0181556714003236,0.0,90,4527,0.43478260869565205,9,3,1,0,0,0,0,0,0,0,0,0,0,4690.26507586996
1419,0,0.7273545290941809,0.0176163940319971,0.0,90,5259,0.260869565217391,8,6,0,0,0,1,0,0,0,0,0,0,0,5259.334728600007
1420,0,0.7273545290941809,0.0176163940319971,0.0,90,5259,0.260869565217391,8,6,1,0,0,0,0,0,0,0,0,0,0,5354.152467584291
1421,0,0.7273545290941809,0.0176163940319971,0.0,90,5259,0.260869565217391,8,6,0,0,0,0,0,0,0,1,0,0,0,5046.177623133739
1422,0,0.6690161967606479,0.0176163940319971,0.0,90,5766,0.304347826086957,9,5,0,0,0,1,0,0,0,0,0,0,0,5933.47012278935
1423,0,0.6690161967606479,0.0176163940319971,0.0,90,5766,0.304347826086957,9,5,1,0,0,0,0,0,0,0,0,0,0,6054.035273017016
1443,0,0.7462507498500301,0.0167175984181197,0.0,75,2467,0.34782608695652195,8,1,0,0,0,1,0,0,0,0,0,0,0,1831.22299081885
1444,0,0.7462507498500301,0.0167175984181197,0.0,75,2467,0.34782608695652195,8,1,1,0,0,0,0,0,0,0,0,0,0,1958.3066766771528
1445,0,0.701709658068387,0.0167175984181197,0.0,90,4678,0.4782608695652171,8,3,0,0,0,1,0,0,0,0,0,0,0,4656.117995235966
1446,0,0.701709658068387,0.0167175984181197,0.0,90,4678,0.4782608695652171,8,3,1,0,0,0,0,0,0,0,0,0,0,4732.639907938164
1447,0,0.701709658068387,0.0167175984181197,0.0,90,4678,0.4782608695652171,8,3,0,0,0,0,0,0,0,1,0,0,0,4671.183182534769
1491,0,0.6930113977204562,0.0159985619270178,0.0,90,4624,0.43478260869565205,8,3,0,0,0,1,0,0,0,0,0,0,0,4633.507317225215
1492,0,0.6930113977204562,0.0159985619270178,0.0,90,4624,0.43478260869565205,8,3,1,0,0,0,0,0,0,0,0,0,0,4722.398361087935
1493,0,0.6930113977204562,0.0159985619270178,0.0,90,4624,0.43478260869565205,8,3,0,0,0,0,0,0,0,1,0,0,0,4579.66650073504
1494,1,0.797990401919617,0.0159985619270178,0.0,90,3900,0.7391304347826091,9,2,0,0,0,1,0,0,0,0,0,0,0,4151.6574106886155
1502,0,0.679664067186562,0.0154592845586914,0.0,90,4326,0.43478260869565205,9,5,0,0,0,1,0,0,0,0,0,0,0,4837.892166186956
1503,0,0.679664067186562,0.0154592845586914,0.0,90,4326,0.43478260869565205,9,5,1,0,0,0,0,0,0,0,0,0,0,4848.5517601676875
1504,0,0.679664067186562,0.0154592845586914,0.0,90,4326,0.43478260869565205,9,5,0,0,0,0,0,0,0,1,0,0,0,4790.619770935333
1514,0,0.749550089982004,0.0152795254359159,0.0,90,851,0.17391304347826098,8,6,0,0,0,1,0,0,0,0,0,0,0,717.6392684917073
1515,0,0.749550089982004,0.0152795254359159,0.0,90,851,0.17391304347826098,8,6,0,1,0,0,0,0,0,0,0,0,0,716.2962925012125
1516,0,0.749550089982004,0.0152795254359159,0.0,90,851,0.17391304347826098,8,6,0,0,0,0,0,0,0,1,0,0,0,715.0575019972262
1530,0,0.7516496700659872,0.0145604889448139,0.0,40,2754,0.21739130434782603,8,6,0,0,0,1,0,0,0,0,0,0,0,2306.104320169515
1531,0,0.7516496700659872,0.0145604889448139,0.0,40,2754,0.21739130434782603,8,6,0,1,0,0,0,0,0,0,0,0,0,2421.9986725181902
1532,0,0.663017396520696,0.0145604889448139,0.0,90,2924,0.21739130434782603,9,5,0,0,0,1,0,0,0,0,0,0,0,2636.7946393063494
1533,0,0.663017396520696,0.0145604889448139,0.0,90,2924,0.21739130434782603,9,5,1,0,0,0,0,0,0,0,0,0,0,2705.546365817641
1534,0,0.663017396520696,0.0145604889448139,0.0,90,2924,0.21739130434782603,9,5,0,0,0,0,0,0,0,1,0,0,0,2860.155206111401
1535,0,0.663017396520696,0.0145604889448139,0.0,90,2924,0.21739130434782603,9,5,0,0,0,0,0,1,0,0,0,0,0,2407.5887516647576
1537,0,0.666616676664667,0.0143807298220385,0.0,90,5417,0.260869565217391,9,5,0,0,0,1,0,0,0,0,0,0,0,5363.0082319538005
1538,0,0.666616676664667,0.0143807298220385,0.0,90,5417,0.260869565217391,9,5,1,0,0,0,0,0,0,0,0,0,0,5420.013094402729
1539,0,0.666616676664667,0.0143807298220385,0.0,90,5417,0.260869565217391,9,5,0,0,0,0,0,0,0,1,0,0,0,5620.377859057754
1540,0,0.666616676664667,0.0143807298220385,0.0,90,5417,0.260869565217391,9,5,0,0,0,0,0,1,0,0,0,0,0,5072.657968502797
1541,0,0.6951109778044389,0.0143807298220385,0.0,90,4695,0.5217391304347829,9,5,0,0,0,1,0,0,0,0,0,0,0,4945.697409546577
1542,0,0.6951109778044389,0.0143807298220385,0.0,90,4695,0.5217391304347829,9,5,0,0,0,0,0,0,0,1,0,0,0,4950.1438172892795
1656,0,0.7305038992201559,0.0136616933309365,0.0,75,3076,0.8695652173913041,8,6,0,0,0,1,0,0,0,0,0,0,0,2971.1062265688174
1657,0,0.714157168566287,0.0136616933309365,0.0,90,875,0.21739130434782603,8,7,0,0,0,1,0,0,0,0,0,0,0,667.0472782157174
1658,0,0.714157168566287,0.0136616933309365,0.0,90,875,0.21739130434782603,8,7,1,0,0,0,0,0,0,0,0,0,0,671.7375382707004
1659,0,0.7152069586082779,0.0136616933309365,0.0,90,3503,0.34782608695652195,8,7,0,0,0,1,0,0,0,0,0,0,0,3131.841810113347
1660,0,0.7152069586082779,0.0136616933309365,0.0,90,3503,0.34782608695652195,8,7,1,0,0,0,0,0,0,0,0,0,0,3152.4546591311673
1661,0,0.7152069586082779,0.0136616933309365,0.0,90,3503,0.34782608695652195,8,7,0,0,0,0,0,0,1,0,0,0,0,2835.7694780283196
1662,0,0.8455308938212359,0.0136616933309365,0.0,90,4775,0.4782608695652171,8,2,0,0,0,1,0,0,0,0,0,0,0,4571.935812218267
1663,0,0.66376724655069,0.0136616933309365,0.0,90,527,0.0,9,3,0,0,0,1,0,0,0,0,0,0,0,746.0489549430284
1664,0,0.66376724655069,0.0136616933309365,0.0,90,527,0.0,9,3,1,0,0,0,0,0,0,0,0,0,0,668.8411259727853
1665,0,0.609928014397121,0.0136616933309365,0.0,90,4580,0.5217391304347829,9,3,0,0,0,1,0,0,0,0,0,0,0,4675.005434679116
1666,0,0.609928014397121,0.0136616933309365,0.0,90,4580,0.5217391304347829,9,3,1,0,0,0,0,0,0,0,0,0,0,4757.98836810892
1667,0,0.609928014397121,0.0136616933309365,0.0,90,4580,0.5217391304347829,9,3,0,0,0,0,0,0,0,1,0,0,0,4701.076604389874
1675,0,0.70380923815237,0.0127628977170591,0.0,90,5032,0.565217391304348,8,3,0,0,0,1,0,0,0,0,0,0,0,5053.336247624823
1676,0,0.70380923815237,0.0127628977170591,0.0,90,5032,0.565217391304348,8,3,1,0,0,0,0,0,0,0,0,0,0,5107.283851587098
1689,0,0.7706958608278341,0.0124033794715082,0.0,90,4403,0.43478260869565205,9,3,0,0,0,1,0,0,0,0,0,0,0,4644.874573717315
1690,0,0.7706958608278341,0.0124033794715082,0.0,90,4403,0.43478260869565205,9,3,1,0,0,0,0,0,0,0,0,0,0,4731.045028137019
1691,0,0.7706958608278341,0.0124033794715082,0.0,90,4403,0.43478260869565205,9,3,0,1,0,0,0,0,0,0,0,0,0,4790.8109351378425
1692,0,0.7706958608278341,0.0124033794715082,0.0,90,4403,0.43478260869565205,9,3,0,0,0,0,0,0,0,1,0,0,0,4635.897820043238
1713,0,0.6093281343731249,0.0118641021031817,0.0,90,4716,0.565217391304348,9,3,0,0,0,1,0,0,0,0,0,0,0,4979.305344110643
1772,1,0.770545890821835,0.0115045838576308,0.0,90,3616,0.4782608695652171,9,2,0,0,0,1,0,0,0,0,0,0,0,2845.728790363905
1773,1,0.770545890821835,0.0115045838576308,0.0,90,3616,0.4782608695652171,9,2,1,0,0,0,0,0,0,0,0,0,0,2654.2895112859273
1776,0,0.7134073185362929,0.0113248247348553,0.0,90,725,0.0434782608695652,8,7,0,0,0,1,0,0,0,0,0,0,0,660.0708676674602
1777,0,0.7134073185362929,0.0113248247348553,0.0,90,725,0.0434782608695652,8,7,1,0,0,0,0,0,0,0,0,0,0,644.286138889866
1778,0,0.7592981403719251,0.0113248247348553,0.0,1,6379,0.304347826086957,9,3,0,0,0,1,0,0,0,0,0,0,0,6283.249044958465
